frame,knee_valgus_L,knee_valgus_R,head_forward_angle,squat_depth_knee_deg,sagittal_flexion_trunk,hip_angle_L,hip_angle_R,hip_flexion_L,hip_flexion_R,knee_flexion_L,knee_flexion_R,ankle_dorsiflexion_proxy_L,ankle_dorsiflexion_proxy_R,lumbar_curvature_proxy
112,-26.1163330078125,-65.39642333984375,1.7421904802322388,91.53770657185424,36.70440673828125,77.70379172209601,98.91091795736185,259.0077206110536,-96.51075778250103,90.84619397626342,92.22921916744508,-333.1575469970703,23.56640625,36.70440673828125
113,-28.733856201171875,-67.4471435546875,2.496382474899292,93.18858821293763,37.02997589111328,76.21593614561083,98.16666588832413,257.555907866913,-98.01325259451275,92.5673899625333,93.80978646334196,-332.66944885253906,23.875244140625,37.02997589111328
114,-30.9041748046875,-69.207275390625,3.0412845611572266,94.57160475006899,37.200538635253906,75.11207474908625,97.67574251817459,256.487174651581,-99.160286285919,93.99362327183617,95.14958622830179,-332.2275848388672,24.159347534179688,37.200538635253906
115,-32.566680908203125,-70.78341674804688,3.4835798740386963,95.711531237309,37.31108856201172,74.30202604784535,97.26335458286249,255.71013607736225,-100.16078219656353,95.06297634968631,96.36008612493168,-331.888671875,24.429916381835938,37.31108856201172
116,-33.8131103515625,-71.7498779296875,3.776160478591919,96.48338745347792,37.3586311340332,73.80829507160634,97.03021912533497,255.23812451120014,-100.76841387991314,95.78383425247837,97.18294065447745,-331.6448516845703,24.680801391601562,37.3586311340332
117,-34.94036865234375,-72.32351684570312,4.072277069091797,97.01558792570397,37.381744384765625,73.50344699754636,96.97964829284413,254.9461132502138,-101.03385958914166,96.33781974856122,97.69335610284672,-331.4184112548828,24.89849853515625,37.381744384765625
118,-35.114959716796875,-72.38739013671875,4.062437057495117,97.12184670917912,37.33268356323242,73.5952709516802,97.03907152141967,255.0467106318056,-100.92831073049908,96.39320656797477,97.85048685038348,-331.3275146484375,25.064529418945312,37.33268356323242
119,-34.69219970703125,-71.9891357421875,4.084836959838867,96.83839341071563,37.25340270996094,73.99016389427693,97.27799154823298,255.4644466852724,-100.45405612234478,96.00119506446326,97.67559175696799,-331.38555908203125,25.226776123046875,37.25340270996094
120,-33.7076416015625,-70.96978759765625,3.9465572834014893,96.2025702335622,37.10166549682617,74.74372925909053,97.68940084395585,256.1976658320009,-99.57412371878033,95.319765847689,97.08537461943538,-331.46775817871094,25.343734741210938,37.10166549682617
121,-32.13055419921875,-69.32534790039062,3.759472608566284,95.15929783628593,36.86153793334961,75.90832012909456,98.3640666532639,257.3130527948915,-98.21278033499127,94.25737892432443,96.06121674824742,-331.61077880859375,25.440231323242188,36.86153793334961
122,-29.90911865234375,-67.13623046875,3.418215036392212,93.71732072196156,36.61606979370117,77.37083993766035,99.17003433342057,258.7072102045595,-96.56067309622173,92.79320307471879,94.64143836920432,-331.8478240966797,25.48883056640625,36.61606979370117
123,-27.3114013671875,-64.34521484375,2.8728339672088623,91.83682902832766,36.19144821166992,79.31938728081477,100.36019816052017,260.58405651803605,-94.3308070683897,90.91822067384275,92.75543738281254,-332.1809387207031,25.509201049804688,36.19144821166992
124,-24.96990966796875,-61.12078857421875,2.302658796310425,89.61005678451718,35.65798568725586,81.54980806954745,101.96380947285667,262.72363629098527,-91.54190478567486,88.81449638222225,90.40561718681212,-332.61366271972656,25.489486694335938,35.65798568725586
125,-22.22772216796875,-58.051422119140625,1.7359319925308228,87.09815829824231,35.03815460205078,84.15685340995108,103.72842137969407,265.2277370905458,-88.705452301544,86.25529379072482,87.94102280575981,-333.18983459472656,25.306686401367188,35.03815460205078
126,-19.0980224609375,-54.59857177734375,1.115556240081787,84.24517475996669,34.13089370727539,87.22782797090368,105.86630790789737,268.21693768258683,-85.42911944631939,83.36363373276521,85.12671578716817,-333.8645935058594,25.092788696289062,34.13089370727539
127,-16.320709228515625,-50.843841552734375,0.6126747131347656,81.1964454802521,33.003211975097656,90.58048599031501,108.33585240820854,271.5123058771669,-81.84413943533306,80.38011155574327,82.01277940476092,-334.5633239746094,24.817855834960938,33.003211975097656
128,-13.53326416015625,-46.789093017578125,0.09575501084327698,77.64532065671347,31.766904830932617,94.34691416690086,111.21056069848964,275.230561873871,-77.93591151480084,76.93985230629406,78.35078900713286,-335.40185546875,24.289993286132812,31.766904830932617
129,-10.73370361328125,-43.040771484375,-0.1965077966451645,74.06591938157692,30.29702377319336,98.36720867495545,114.32746421641949,279.2101932978212,-73.86332354788189,73.42264883249491,74.70918993065891,-336.2803039550781,23.716354370117188,30.29702377319336
130,-8.29803466796875,-39.005218505859375,-0.34953194856643677,70.03219812799432,28.623872756958008,102.86628643856918,117.97286547582227,283.69445576425187,-69.28982768301373,69.52320269122116,70.5411935647675,-337.2659149169922,22.990585327148438,28.623872756958008
131,-6.06182861328125,-35.06097412109375,-0.3318648636341095,65.96928118606061,26.7901668548584,107.50095912417707,121.62686536796119,288.3310028528749,-64.74335322622662,65.6042759027252,66.334286469396,-338.29173278808594,22.149795532226562,26.7901668548584
132,-4.298126220703125,-31.1826171875,-0.095438152551651,61.86899179285167,24.94321060180664,112.05187500075064,125.26959230138138,292.93488659616105,-60.301700928252984,61.717488665449366,62.02049492025398,-339.35943603515625,21.141708374023438,24.94321060180664
133,-2.69769287109375,-27.54119873046875,0.1851445436477661,57.471326670471754,22.919034957885742,116.95010093047925,129.26013956059467,297.95669712777726,-55.54069361929302,57.49987279687478,57.442780544068725,-340.5297393798828,19.931106567382812,22.919034957885742
134,-1.4697265625,-24.17364501953125,0.5770620703697205,53.017999537491974,20.818923950195312,121.90982745791871,133.3575593287769,303.1177059626161,-50.69720492605572,53.17390375743636,52.862095317547585,-341.76329040527344,18.65618896484375,20.818923950195312
135,-0.344970703125,-20.99285888671875,0.9839428067207336,48.39219383539549,18.716970443725586,126.93222465366149,137.45712028620477,308.4031158899843,-45.89729914907818,48.6475910911233,48.136796579667674,-343.08485412597656,17.164474487304688,18.716970443725586
136,0.6224365234375,-18.180068969726562,1.3548427820205688,43.795476685990494,16.646055221557617,131.80266980465643,141.55236571539496,313.65185703988664,-41.16587672476177,44.096339051859985,43.494614320121,-344.45103454589844,15.629653930664062,16.646055221557617
137,1.34222412109375,-15.662246704101562,1.605538010597229,39.016040682553296,14.564146041870117,136.69752144512634,145.81260658532213,319.0489365076601,-36.30198512319927,39.30756603179708,38.72451533330951,-345.9309387207031,13.98309326171875,14.564146041870117
138,2.1785736083984375,-13.423141479492188,1.8240625858306885,34.39162220867421,12.528387069702148,141.31194965543648,150.0163605679195,324.3548981165468,-31.543814041656304,34.648087836176416,34.135156581172,-347.35205078125,12.401214599609375,12.528387069702148
139,2.9771728515625,-11.32550048828125,2.018404960632324,29.769726135582403,10.50113296508789,145.70845175208132,154.25257129898253,329.6680561518251,-26.807514526885797,29.952320013874044,29.58713225729076,-348.8298645019531,10.826812744140625,10.50113296508789
140,3.7273101806640625,-9.53192138671875,2.197429895401001,25.38975525783873,8.50861930847168,149.6244857435322,158.42300068659435,334.7998520350038,-22.164564468902398,25.533687249615923,25.245823266061535,-350.2273864746094,9.327880859375,8.50861930847168
141,4.318023681640625,-7.90667724609375,2.365351676940918,21.2424579530136,6.50913667678833,153.09377499457176,162.51036860915778,339.81900324578874,-17.60619817022686,21.35208893932517,21.132826966702027,-351.555908203125,7.945220947265625,6.50913667678833
142,4.73565673828125,-6.5463104248046875,2.6303670406341553,17.42503337388179,4.504622936248779,155.9561880541821,166.48141624524928,344.6010896181642,-13.152618267577935,17.573231953439546,17.27683479432403,-352.77130126953125,6.642242431640625,4.504622936248779
143,5.0469207763671875,-5.419219970703125,2.78848934173584,14.05138836352576,2.652100086212158,158.02492147207326,170.00129040265213,348.91938700433366,-9.113449909728814,14.27244897513458,13.83032775191694,-353.8868865966797,5.4465789794921875,2.652100086212158
144,5.1325531005859375,-4.5784912109375,2.8741419315338135,11.191262775305617,1.0452769994735718,159.40980544177586,172.83111226214652,352.6478531574785,-5.670674064201165,11.433233411354223,10.949292139257011,-354.9107208251953,4.4088287353515625,1.0452769994735718
145,5.0652008056640625,-3.91363525390625,2.8351805210113525,8.736564242497607,-0.33554479479789734,160.22041680620885,174.90506980660513,355.93159853573434,-2.733883031648446,8.903731235857805,8.56939724913741,-355.91380310058594,3.5655364990234375,-0.33554479479789734
146,4.9001617431640625,-3.5214385986328125,2.765610456466675,6.766663460861423,-1.473138451576233,160.60013089876688,175.94275935940314,358.6974270557939,-0.3362643504560481,6.844297577551458,6.689029344171388,-356.8410339355469,2.8265380859375,-1.473138451576233
147,4.6348419189453125,-3.331329345703125,2.5583651065826416,5.268632890945227,-2.2942655086517334,160.72145768848978,175.94908736941267,361.001601598221,1.472854039627265,5.221121186928002,5.316144594962452,-357.74253845214844,2.2214508056640625,-2.2942655086517334
148,4.37603759765625,-3.28948974609375,2.3101563453674316,4.3827327075403275,-2.934337615966797,160.6646373824917,175.43283980496983,2.961482665497016,2.8723560785829534,4.379179904602154,4.386285510478501,-358.6674041748047,1.7003021240234375,-2.934337615966797
149,4.2318572998046875,-3.396575927734375,2.0341014862060547,4.2890908951527535,-3.2778799533843994,160.48659287144352,174.93701090665755,4.426576516586493,3.6769122099458684,4.5819755786413054,3.9962062116642016,0.5222625732421875,1.3397369384765625,-3.2778799533843994
150,4.0611419677734375,-3.59979248046875,1.7978711128234863,4.622835231923943,-3.389798879623413,160.29119112766426,174.50024851203852,5.49468745942707,4.07702388520832,5.322259799505247,3.92341066434264,-0.2105712890625,1.065582275390625,-3.389798879623413
151,3.926971435546875,-3.842254638671875,1.6284383535385132,5.175535488782458,-3.2882609367370605,160.16177600624383,174.19099930090727,6.202902934509467,-355.9004448438109,6.320464912504008,4.030606065060908,-0.9177093505859375,0.8366851806640625,-3.2882609367370605
152,3.748626708984375,-4.0258941650390625,1.574546217918396,5.662460287791589,-3.067289352416992,160.16179613260232,174.0795029374001,6.546720168548774,-356.1313956761778,7.162043050045838,4.16287752553734,-1.5058135986328125,0.664337158203125,-3.067289352416992
153,3.6786651611328125,-4.24127197265625,1.5365318059921265,6.124952329580665,-2.8618686199188232,160.18561935510226,173.9784865434133,6.711462399917792,3.5522827124177923,7.89620282812902,4.353701831032311,-2.0216827392578125,0.47723388671875,-2.8618686199188232
154,3.701324462890625,-4.468017578125,1.555908203125,6.523428994431228,-2.726680278778076,160.22747218851242,173.8147702153107,6.836222789245795,3.321452281433295,8.493915915791803,4.552942073070653,-2.42120361328125,0.2731781005859375,-2.726680278778076
155,3.8233489990234375,-4.5885467529296875,1.54505455493927,6.726036971496725,-2.6039621829986572,160.29683241914114,173.7144991480969,6.773288629013251,3.1334265684663762,8.79542290213351,4.656651040859941,-2.6377716064453125,0.1258392333984375,-2.6039621829986572
156,4.1003265380859375,-4.642730712890625,1.4520142078399658,6.816815678657534,-2.5318713188171387,160.3075622425197,173.62443261458753,6.65650477166767,3.03235926385517,8.938856088600232,4.694775268714835,-2.70489501953125,-0.001556396484375,-2.5318713188171387
157,4.29766845703125,-4.6118927001953125,1.2961740493774414,6.79460034145788,-2.5251071453094482,160.3232263122892,173.55493646600053,6.547232053238105,3.0679382299959173,8.944722554724422,4.644478128191338,-2.70916748046875,-0.112335205078125,-2.5251071453094482
158,4.471221923828125,-4.578369140625,1.0572891235351562,6.706578058110637,-2.5391030311584473,160.3596598966663,173.5036925540029,6.382745883423041,3.1261693453371038,8.8130050307484,4.6001510854728735,-2.6370849609375,-0.1735382080078125,-2.5391030311584473
159,4.5682373046875,-4.49676513671875,0.7956308126449585,6.573786138561161,-2.5923197269439697,160.43817862704802,173.45875109810189,6.276569268661689,3.2713660215913762,8.640724479583383,4.5068477975389385,-2.53558349609375,-0.2331085205078125,-2.5923197269439697
160,4.61865234375,-4.4332122802734375,0.4590145945549011,6.443573847181014,-2.6748569011688232,160.48026520478436,173.35394313567755,6.224539182144355,-356.53392944578536,8.45122024282108,4.435927451540948,-2.4125213623046875,-0.273193359375,-2.6748569011688232
161,4.5174560546875,-4.3722991943359375,0.1726645827293396,6.283958825422715,-2.7718183994293213,160.5183120314219,173.2939578493227,6.22724714036579,-356.33394060377486,8.195272539971484,4.372645110873947,-2.266265869140625,-0.2812347412109375,-2.7718183994293213
162,4.377471923828125,-4.326568603515625,-0.10717514902353287,6.147454441467119,-2.8980040550231934,160.59232874402753,173.20251525975726,6.316170833069037,-356.073233463806,7.967649437987006,4.327259444947231,-2.1222991943359375,-0.2801055908203125,-2.8980040550231934
163,4.1468658447265625,-4.2516632080078125,-0.30293136835098267,6.003842937627951,-3.040252685546875,160.69625552577332,173.1249934296705,6.4875790094911565,-355.7827609563292,7.751296213555321,4.256389661700581,-1.9837188720703125,-0.2604827880859375,-3.040252685546875
164,3.77996826171875,-4.1859588623046875,-0.4170841574668884,5.872977844308764,-3.200085163116455,160.78737289974487,173.01739056693,6.741924426513862,-355.46046815161117,7.545144203949889,4.200811484667639,-1.8697052001953125,-0.2586669921875,-3.200085163116455
165,3.378662109375,-4.1082611083984375,-0.40151965618133545,5.739645837315408,-3.3631591796875,160.88549811782786,172.89728544894913,7.0067135309755315,-355.1160434270323,7.337165600652298,4.142126073978517,-1.75,-0.261322021484375,-3.3631591796875
166,2.883636474609375,-4.0115814208984375,-0.21957629919052124,5.580243110154711,-3.497767210006714,160.99848561718426,172.80093628599948,7.22979202027912,-354.8154502892912,7.090330327856805,4.070155892452618,-1.624847412109375,-0.2623138427734375,-3.497767210006714
167,2.283843994140625,-3.8842620849609375,0.11694041639566422,5.388913123869841,-3.584027051925659,161.18100737542372,172.78626252673672,7.370296857315253,-354.5877872491301,6.806394616595782,3.9714316311439006,-1.5035858154296875,-0.2662506103515625,-3.584027051925659
168,1.5567626953125,-3.7524566650390625,0.5789299607276917,5.113041203661794,-3.5201659202575684,161.5190833634358,172.9310054872238,7.2263423418581,-354.62520489935287,6.384479873183352,3.841602534140236,-1.36187744140625,-0.234588623046875,-3.5201659202575684
169,0.9413909912109375,-3.674072265625,1.1302374601364136,4.725253032964957,-3.2438457012176514,161.9802327456164,173.30244423435832,6.63006057496662,-355.0175682092131,5.725670137951425,3.7248359279784893,-1.1359405517578125,-0.1318511962890625,-3.2438457012176514
170,0.30206298828125,-3.5643463134765625,1.67018723487854,4.291623885949647,-2.8472108840942383,162.57049047966785,173.78290176832857,5.765072486358832,-355.59826979879745,4.995124256833321,3.5881235150659734,-0.9406890869140625,-0.1059417724609375,-2.8472108840942383
171,-0.371826171875,-3.5011138916015625,2.0787343978881836,3.800925236147563,-2.2158615589141846,163.29812373285824,174.46434065308944,4.467051408249091,-356.55260191206344,4.0998310240971705,3.502019448197956,-0.7023162841796875,-0.086578369140625,-2.2158615589141846
172,-0.9272308349609375,-3.484375,2.3597543239593506,3.2176335631659185,-1.2609292268753052,164.03610510847568,175.2498889164145,2.529407284218024,1.9744756435930242,2.9234215633244958,3.5118455630073413,-0.3720855712890625,-0.05859375,-1.2609292268753052
173,-1.352325439453125,-3.5767974853515625,2.4392855167388916,2.7661413554406806,-3.362119684879872e-07,164.5387009426151,175.6802150845107,0.0,0.0,1.7654705973714613,3.7668121135099,0.0,0.0,-3.362119684879872e-07
174,-1.687652587890625,-3.753936767578125,2.3922882080078125,3.1290241648680137,1.554116129875183,164.4441602259502,175.11504629295854,356.89516331906907,-2.514275767844964,1.8908264366629908,4.367221893073037,0.441436767578125,0.1303253173828125,1.554116129875183
175,-1.9931488037109375,-4.1809539794921875,2.292057514190674,4.804722639718918,3.461357355117798,163.49125098347423,173.16284170682368,353.0235818838655,-5.772408106368829,3.9564628430203754,5.65298243641746,-358.9540710449219,0.411712646484375,3.461357355117798
176,-2.228179931640625,-4.8990936279296875,2.119436502456665,7.021136219923591,5.54071569442749,161.5398229052839,170.2464941088459,348.7368871187746,-9.447866299194146,6.594425244519925,7.447847195327256,-358.36859130859375,0.691680908203125,5.54071569442749
177,-2.314056396484375,-5.8530120849609375,1.9631110429763794,9.89828756888744,7.867221355438232,158.42418009324535,166.5612687251138,343.83163084741227,-13.773135998290826,9.806622155767087,9.989952982007793,-357.62013244628906,1.27703857421875,7.867221355438232
178,-2.410064697265625,-7.1761322021484375,1.6895220279693604,13.125050278784627,10.273592948913574,154.5342883944344,162.45219055658168,338.6395079111635,-18.391452171844293,13.266931748730997,12.983168808838258,-356.8869171142578,1.907623291015625,10.273592948913574
179,-2.65936279296875,-8.907699584960938,1.3751801252365112,16.853647343342175,12.680378913879395,150.09769812953937,158.12997586440835,333.2615152811586,-23.2078298116148,17.088670723983483,16.618623962700866,-356.0223388671875,2.8573150634765625,12.680378913879395
180,-3.12103271484375,-10.873153686523438,0.9781002402305603,20.791974572723703,15.082817077636719,145.27055499325988,153.72638458315325,327.78235592599503,-28.095253326934625,21.098965683713118,20.484983461734288,-355.11143493652344,3.881378173828125,15.082817077636719
181,-3.829620361328125,-13.071533203125,0.5304169058799744,25.268230945375862,17.57469940185547,139.99247699333307,149.04450824106266,321.9328075861513,-33.33844790701275,25.638843849434124,24.8976180413176,-353.98069763183594,5.177337646484375,17.57469940185547
182,-4.8453369140625,-15.8177490234375,0.05423206463456154,30.017002471164588,19.823688507080078,134.63508389114827,144.58189278595032,316.2726856684267,-38.28599963430767,30.383570416740525,29.65043452558865,-352.73472595214844,6.6392974853515625,19.823688507080078
183,-5.81304931640625,-18.752899169921875,-0.30817747116088867,34.871257635556134,22.0290584564209,129.2789447589667,140.15848574590234,310.74363102670304,-43.26358638052349,35.07056344716699,34.67195182394528,-351.4430389404297,8.28253173828125,22.0290584564209
184,-7.28924560546875,-21.9962158203125,-0.6030617952346802,40.1394025045376,24.180038452148438,123.6990525692466,135.65276718482565,305.0807339167177,-48.392929413360406,40.17368062042149,40.10512438865371,-349.9781494140625,10.107650756835938,24.180038452148438
185,-9.1190185546875,-25.25335693359375,-0.7783384323120117,45.31551795901676,26.15113067626953,118.39604944201511,131.42223957280638,299.7732464289247,-53.32039675955181,45.12737735411005,45.503658563923466,-348.52647399902344,11.977066040039062,26.15113067626953
186,-11.1929931640625,-28.9466552734375,-0.8785455226898193,50.784295786251874,27.85753631591797,113.248303437302,127.283926905335,294.69705929513566,-58.219642975372125,50.25547773943478,51.31311383306897,-346.9483184814453,14.005142211914062,27.85753631591797
187,-13.1807861328125,-32.9102783203125,-0.8534374237060547,56.258546681376444,29.28073501586914,108.48488733855778,123.34171394481392,290.01491894479386,-62.98723254446392,55.24003153859546,57.27706182415743,-345.3673553466797,16.088409423828125,29.28073501586914
188,-15.79638671875,-36.875396728515625,-0.7468502521514893,61.57396868464269,30.48442268371582,103.99122341816427,119.67893051370734,285.62147297616593,-67.5329612279356,60.21552825740437,62.932409111881014,-343.7947540283203,17.950332641601562,30.48442268371582
189,-18.66461181640625,-40.807891845703125,-0.5546762943267822,66.63269153915539,31.54442024230957,99.81332130750874,116.21386829272281,281.51576008554093,-71.96396098379498,65.02366112429561,68.24172195401515,-342.2572479248047,19.550186157226562,31.54442024230957
190,-21.704742431640625,-45.17413330078125,-0.33428457379341125,71.54765092375696,32.2576904296875,96.06380449460679,113.23340880913494,277.85838284249894,-75.96485934500103,69.76702966162985,73.32827218588407,-340.67210388183594,20.932998657226562,32.2576904296875
191,-24.42962646484375,-49.82794189453125,-0.0305743757635355,76.2603176232623,32.64082336425781,92.73814161488916,110.61964654129908,274.65162625070207,-79.65536532644634,74.32316750526664,78.19746774125795,-339.0642395019531,22.110336303710938,32.64082336425781
192,-27.79986572265625,-54.61822509765625,0.13776405155658722,80.68241344925504,32.8200569152832,89.82764792049478,108.49851538551725,271.84463085885636,-82.93489489797955,78.77145693023543,82.59336996827464,-337.4315490722656,22.985992431640625,32.8200569152832
193,-31.40509033203125,-59.248291015625,0.47924572229385376,84.84008556468322,32.83504104614258,87.18662244427713,106.66705065660457,269.2840992426454,-85.96171221975689,83.0800679753227,86.60010315404375,-335.85107421875,23.699600219726562,32.83504104614258
194,-35.261932373046875,-63.95538330078125,0.8110342025756836,88.88415511002597,32.72856521606445,84.69526579326543,104.99120537323346,266.7991520380556,-88.76676593069439,87.376694966449,90.39161525360296,-334.3031768798828,24.312744140625,32.72856521606445
195,-39.262451171875,-68.41940307617188,1.111398458480835,92.55663692349549,32.67045974731445,82.49944497899838,103.45087100479009,264.5615345453798,-91.51865802053814,91.24326744459249,93.87000640239849,-332.8999481201172,24.85797119140625,32.67045974731445
196,-43.055908203125,-72.41336059570312,1.5272597074508667,95.7211731951187,32.487205505371094,80.69666731641374,102.30269996203005,262.8087841486513,-93.75897250418072,94.53854196427764,96.90380442595973,-331.68896484375,25.3907470703125,32.487205505371094
197,-46.61895751953125,-76.19998168945312,1.9685938358306885,98.65195395661021,32.476097106933594,78.91254364873848,101.06368770204328,260.9895702814638,-96.07346377615337,97.51591634194261,99.7879915712778,-330.6438903808594,25.946395874023438,32.476097106933594
198,-50.5494384765625,-79.40283203125,2.391216993331909,101.17799718343983,32.544124603271484,77.25142346107278,99.95326469783868,259.27109112496964,-98.14077410940533,100.18500264022195,102.17099172665772,-329.7829284667969,26.366943359375,32.544124603271484
199,-53.76519775390625,-81.95294189453125,2.798124074935913,103.22135702352884,32.68242263793945,75.82366270306001,98.97751702997628,257.80641522164933,-99.95061145071392,102.2732522976876,104.16946174937009,-329.1263885498047,26.827667236328125,32.68242263793945
200,-56.5653076171875,-83.8668212890625,3.1810131072998047,104.78297965329575,32.85237503051758,74.63820826941118,98.25668094198026,256.5779148554384,-101.31576953176861,103.89275540219778,105.67320390439373,-328.66546630859375,27.218704223632812,32.85237503051758
201,-58.80731201171875,-85.27590942382812,3.656708002090454,105.90512388936342,33.07490158081055,73.75537952900045,97.74465548025701,255.67867626901264,-102.31556353811627,104.99567419168504,106.8145735870418,-328.35748291015625,27.610885620117188,33.07490158081055
202,-60.29779052734375,-86.11285400390625,4.122360706329346,106.58672097249723,33.41374588012695,73.02175139487888,97.23673539312092,254.87516369577045,-103.14914355520611,105.6025408103138,107.57090113468068,-328.2953186035156,27.9161376953125,33.41374588012695
203,-60.830902099609375,-86.02468872070312,4.373933792114258,106.8127511458857,33.4618034362793,72.84606970122066,97.19025433302009,254.74344219918842,-103.1494334721983,105.82992892348297,107.79557336828843,-328.18995666503906,28.277145385742188,33.4618034362793
204,-60.261138916015625,-85.4500732421875,4.501380920410156,106.5640163448018,33.517242431640625,73.00807681634117,97.27426900062451,254.8962551569521,-102.90175662283306,105.5025660085804,107.6254666810232,-328.2871856689453,28.50360107421875,33.517242431640625
205,-59.25909423828125,-84.2030029296875,4.621919631958008,106.00307431630031,33.58264923095703,73.30164728412964,97.47373988668923,255.1203762507021,-102.36934695486431,104.91497581477093,107.0911728178297,-328.5354919433594,28.742431640625,33.58264923095703
206,-57.251800537109375,-82.13626098632812,4.125094890594482,104.94630315532049,33.24129867553711,74.43616098579457,98.21491302686465,256.25268139596574,-100.8568309331358,103.89663667636627,105.99596963427472,-328.6892852783203,28.977294921875,33.24129867553711
207,-54.49163818359375,-79.2672119140625,3.4350435733795166,103.45684536492033,32.829185485839844,75.96713350065949,99.12363250949464,257.6799236750185,-98.94626651052837,102.48401666665777,104.42967406318287,-328.96575927734375,29.17901611328125,32.829185485839844
208,-50.75762939453125,-75.62564086914062,2.5982162952423096,101.54162280961239,32.23515319824219,77.99627499569824,100.39347438866214,259.6102825617372,-96.49462161306744,100.62387761697492,102.45936800224985,-329.2937774658203,29.445098876953125,32.23515319824219
209,-46.3165283203125,-71.5457763671875,1.6576974391937256,99.26917487397282,31.469371795654297,80.42901691199116,102.08865543083714,261.93918194528214,-93.49747119192486,98.48098150573747,100.05736824220816,-329.6071472167969,29.604141235351562,31.469371795654297
210,-41.502838134765625,-67.01565551757812,0.5819240808486938,96.54351137152588,30.416170120239258,83.47643886971078,104.38041836040475,264.89777149911515,-89.7802756810606,95.95194080078822,97.13508194226353,-329.95167541503906,29.638442993164062,30.416170120239258
211,-36.218780517578125,-62.25775146484375,-0.7721390724182129,93.46456965510035,28.971662521362305,87.20568484400582,107.24021986013281,268.57532658334367,-85.42594752554302,93.04887441533758,93.88026489486313,-330.2930908203125,29.636062622070312,28.971662521362305
212,-30.945404052734375,-57.38958740234375,-2.071749687194824,90.18166816499962,27.538694381713867,91.09257428817288,110.18978601852193,272.3194519495546,-81.07409510855084,89.91433062620675,90.44900570379251,-330.7659606933594,29.556137084960938,27.538694381713867
213,-25.98931884765625,-52.16937255859375,-3.2617459297180176,86.44865668934689,25.673952102661133,95.66516725226373,113.83633507048894,276.8761726831972,-75.89964518789654,86.41193783482187,86.48537554387191,-331.2657928466797,29.387680053710938,25.673952102661133
214,-21.26031494140625,-47.29815673828125,-4.322447776794434,82.6078229407207,23.819917678833008,100.34816810058994,117.58729282420606,281.4837013697206,-70.8156760716856,82.73154069407569,82.48410518736569,-331.8837890625,29.089736938476562,23.819917678833008
215,-16.9127197265625,-42.5250244140625,-5.329144477844238,78.31810547680966,21.788734436035156,105.54534158974391,121.71510005332088,286.6428905939638,-65.39618716482525,78.53631335840753,78.0998975952118,-332.6831512451172,28.560272216796875,21.788734436035156
216,-13.259521484375,-37.9869384765625,-6.195641040802002,73.9411456133489,19.850996017456055,110.63859616640646,125.77488641231771,291.7104202723085,-60.21212611441021,74.2331379136037,73.64915331309409,-333.6397399902344,27.867034912109375,19.850996017456055
217,-10.0675048828125,-33.65557861328125,-6.858680725097656,69.26442409962942,17.82065773010254,115.96292736394075,130.0224342512789,297.07216419931046,-54.903955795806695,69.61099432303324,68.91785387622562,-334.75347900390625,26.921371459960938,17.82065773010254
218,-7.48028564453125,-29.6282958984375,-7.272260665893555,64.51012158187426,15.9236421585083,121.14555699517672,134.1258364088338,302.3027216410219,-49.906583168548394,64.891843881667,64.12839928208152,-336.0056915283203,25.737136840820312,15.9236421585083
219,-5.274261474609375,-25.915878295898438,-7.436527729034424,59.65384065312232,14.116227149963379,126.16001373278739,138.11817432036,307.43543877359025,-45.12509284262066,60.10781352241901,59.19986778382564,-337.3573760986328,24.270751953125,14.116227149963379
220,-3.592987060546875,-22.386932373046875,-7.409094333648682,54.768565135890334,12.400208473205566,130.9804590557415,142.0386316579318,312.45931877847306,-40.53434882406597,55.31309006433099,54.224040207449676,-338.77162170410156,22.670303344726562,12.400208473205566
221,-2.1469268798828125,-19.34564208984375,-7.23426628112793,49.82283400616326,10.794648170471191,135.6304100227711,145.84273348451921,317.3650194620668,-36.12208686117535,50.49204494034993,49.1536230719766,-340.23814392089844,20.794052124023438,10.794648170471191
222,-0.8213348388671875,-16.746551513671875,-7.013002395629883,44.94223111643457,9.33532428741455,139.94510034224328,149.512366082154,322.04497017617814,-31.92530570272808,45.754358768449464,44.130103464419676,-341.71861267089844,18.796966552734375,9.33532428741455
223,0.575775146484375,-14.265899658203125,-6.560271263122559,39.8416551083742,7.9029083251953125,144.08188184013284,153.28958335685581,326.76287808175675,-27.638885834258843,40.896259588594205,38.78705062815419,-343.2793273925781,16.564590454101562,7.9029083251953125
224,1.817138671875,-12.137283325195312,-5.988025665283203,35.003469309411855,6.638358116149902,147.67349719591928,156.80075317766222,331.11483063455216,-23.69811187033062,36.291910888413156,33.715027730410554,-344.82354736328125,14.374908447265625,6.638358116149902
225,2.7008819580078125,-10.162872314453125,-5.3146233558654785,30.204144547266495,5.476350784301758,150.920916415212,160.2464095177715,335.3044258570253,-19.87571940664654,31.72987519398106,28.67841390055193,-346.4153289794922,12.180099487304688,5.476350784301758
226,3.4777984619140625,-8.456024169921875,-4.574886322021484,25.62171451930935,4.423733234405518,153.7230673415732,163.5160745607307,339.2791930651247,-16.291272022765924,27.30901759287633,23.93441144574237,-348.01190185546875,10.100250244140625,4.423733234405518
